"Time","MEDICINE","WINE","FERTILIZER","IRON","PIG_IRON","STEEL","TOOLS"
"347442","-1.0","-1.0","-1.0","97.93586331753339","121.16839017703775","134.5726835372579","190.3497342327361"
"347515","-1.0","-1.0","-1.0","109.81134555310435","121.16839017703775","134.5726835372579","190.3497342327361"
"347523","-1.0","-1.0","-1.0","109.81134555310435","121.16839017703775","134.5726835372579","190.3497342327361"
"347523","-1.0","-1.0","-1.0","109.81134555310435","121.16839017703775","134.5726835372579","190.3497342327361"
"347545","-1.0","-1.0","-1.0","109.81134555310435","121.16839017703775","134.5726835372579","190.84905152142002"
"347688","-1.0","-1.0","-1.0","109.81134555310435","130.11577218155773","134.5726835372579","190.84905152142002"
"347693","-1.0","-1.0","-1.0","109.81134555310435","130.11577218155773","134.5726835372579","190.84905152142002"
"347823","-1.0","-1.0","-1.0","109.81134555310435","130.11577218155773","144.5525566038421","190.84905152142002"
"347827","-1.0","-1.0","-1.0","109.81134555310435","130.11577218155773","144.5525566038421","190.84905152142002"
"347877","-1.0","-1.0","-1.0","102.44568165113853","130.11577218155773","144.5525566038421","190.84905152142002"
"347877","-1.0","-1.0","-1.0","102.44568165113853","130.11577218155773","144.5525566038421","190.84905152142002"
"347877","-1.0","-1.0","-1.0","102.44568165113853","130.11577218155773","144.5525566038421","190.84905152142002"
"347933","-1.0","-1.0","-1.0","102.44568165113853","130.11577218155773","144.5525566038421","201.13482745765336"
"348059","-1.0","-1.0","-1.0","102.44568165113853","125.91328413977256","144.5525566038421","201.13482745765336"
"348069","-1.0","-1.0","-1.0","102.44568165113853","125.91328413977256","144.5525566038421","201.13482745765336"
"348187","-1.0","-1.0","-1.0","102.44568165113853","125.91328413977256","140.3613974948947","201.13482745765336"
"348191","-1.0","-1.0","-1.0","102.44568165113853","125.91328413977256","140.3613974948947","201.13482745765336"
"348281","-1.0","-1.0","-1.0","110.3377866545002","125.91328413977256","140.3613974948947","201.13482745765336"
"348283","-1.0","-1.0","-1.0","110.3377866545002","125.91328413977256","140.3613974948947","201.13482745765336"
"348309","-1.0","-1.0","-1.0","110.3377866545002","125.91328413977256","140.3613974948947","519.4213447118881"
"348283","-1.0","-1.0","-1.0","110.3377866545002","125.91328413977256","140.3613974948947","201.2344713653173"
"348463","-1.0","-1.0","-1.0","110.3377866545002","141.184532289624","140.3613974948947","201.2344713653173"
"348470","-1.0","-1.0","-1.0","110.3377866545002","141.184532289624","140.3613974948947","201.2344713653173"
"348588","-1.0","-1.0","-1.0","110.3377866545002","141.184532289624","147.26831323697596","201.2344713653173"
"348591","-1.0","-1.0","-1.0","110.3377866545002","141.184532289624","147.26831323697596","201.2344713653173"
"348659","-1.0","-1.0","-1.0","104.72131095377776","141.184532289624","147.26831323697596","201.2344713653173"
"348660","-1.0","-1.0","-1.0","104.72131095377776","141.184532289624","147.26831323697596","201.2344713653173"
"348660","-1.0","-1.0","-1.0","104.72131095377776","141.184532289624","147.26831323697596","201.2344713653173"
"348691","-1.0","-1.0","-1.0","104.72131095377776","141.184532289624","147.26831323697596","202.315250367907"
"348824","-1.0","-1.0","-1.0","104.72131095377776","130.4700790282942","147.26831323697596","202.315250367907"
"348824","-1.0","-1.0","-1.0","104.72131095377776","130.4700790282942","147.26831323697596","202.315250367907"
"348950","-1.0","-1.0","-1.0","104.72131095377776","130.4700790282942","140.61096640122702","202.315250367907"
"348951","-1.0","-1.0","-1.0","104.72131095377776","130.4700790282942","140.61096640122702","202.315250367907"
"349030","-1.0","-1.0","-1.0","108.6905004492903","130.4700790282942","140.61096640122702","202.315250367907"
"349031","-1.0","-1.0","-1.0","108.6905004492903","130.4700790282942","140.61096640122702","202.315250367907"
"349045","-1.0","-1.0","-1.0","108.6905004492903","130.4700790282942","140.61096640122702","264.64896897369385"
"349031","-1.0","-1.0","-1.0","108.6905004492903","130.4700790282942","140.61096640122702","264.64896897369385"
"349204","-1.0","-1.0","-1.0","108.6905004492903","134.05642742070938","140.61096640122702","192.92909838182283"
"349205","-1.0","-1.0","-1.0","108.6905004492903","134.05642742070938","140.61096640122702","192.92909838182283"
"349332","-1.0","-1.0","-1.0","108.6905004492903","134.05642742070938","147.70401097403337","192.92909838182283"
"349332","-1.0","-1.0","-1.0","108.6905004492903","134.05642742070938","147.70401097403337","192.92909838182283"
"349409","-1.0","-1.0","-1.0","110.0744712510469","134.05642742070938","147.70401097403337","192.92909838182283"
"349411","-1.0","-1.0","-1.0","110.0744712510469","134.05642742070938","147.70401097403337","192.92909838182283"
"349411","-1.0","-1.0","-1.0","110.0744712510469","134.05642742070938","147.70401097403337","192.92909838182283"
"349439","-1.0","-1.0","-1.0","110.0744712510469","134.05642742070938","147.70401097403337","248.77952655823887"
"349591","-1.0","-1.0","-1.0","110.0744712510469","137.39898042443187","147.70401097403337","201.5114165121735"
"349592","-1.0","-1.0","-1.0","110.0744712510469","137.39898042443187","147.70401097403337","201.5114165121735"
"349722","-1.0","-1.0","-1.0","110.0744712510469","137.39898042443187","149.1311673709393","201.5114165121735"
"349727","-1.0","-1.0","-1.0","110.0744712510469","137.39898042443187","149.1311673709393","201.5114165121735"
"349783","-1.0","-1.0","-1.0","103.93214166944735","137.39898042443187","149.1311673709393","201.5114165121735"
"349783","-1.0","-1.0","-1.0","103.93214166944735","137.39898042443187","149.1311673709393","201.5114165121735"
"349783","-1.0","-1.0","-1.0","103.93214166944735","137.39898042443187","149.1311673709393","201.5114165121735"
"349817","-1.0","-1.0","-1.0","103.93214166944735","137.39898042443187","149.1311673709393","197.53031700830607"
"349943","-1.0","-1.0","-1.0","103.93214166944735","121.13053458672135","149.1311673709393","197.53031700830607"
"349944","-1.0","-1.0","-1.0","103.93214166944735","121.13053458672135","149.1311673709393","197.53031700830607"
"350073","-1.0","-1.0","-1.0","103.93214166944735","121.13053458672135","141.26050347479114","197.53031700830607"
"350074","-1.0","-1.0","-1.0","103.93214166944735","121.13053458672135","141.26050347479114","197.53031700830607"
"350136","-1.0","-1.0","-1.0","108.76401257435516","121.13053458672135","141.26050347479114","197.53031700830607"
"350152","-1.0","-1.0","-1.0","108.76401257435516","121.13053458672135","141.26050347479114","197.53031700830607"
"350152","-1.0","-1.0","-1.0","108.76401257435516","121.13053458672135","141.26050347479114","197.53031700830607"
"350181","-1.0","-1.0","-1.0","108.76401257435516","121.13053458672135","141.26050347479114","195.7935150033147"
"350339","-1.0","-1.0","-1.0","108.76401257435516","136.03010623507717","141.26050347479114","195.7935150033147"
"350343","-1.0","-1.0","-1.0","108.76401257435516","136.03010623507717","141.26050347479114","195.7935150033147"
"350467","-1.0","-1.0","-1.0","108.76401257435516","136.03010623507717","148.62784742783083","195.7935150033147"
"350468","-1.0","-1.0","-1.0","108.76401257435516","136.03010623507717","148.62784742783083","195.7935150033147"
"350528","-1.0","-1.0","-1.0","102.42917766194299","136.03010623507717","148.62784742783083","195.7935150033147"
"350528","-1.0","-1.0","-1.0","102.42917766194299","136.03010623507717","148.62784742783083","195.7935150033147"
"350528","-1.0","-1.0","-1.0","102.42917766194299","136.03010623507717","148.62784742783083","195.7935150033147"
"350579","-1.0","-1.0","-1.0","102.42917766194299","136.03010623507717","148.62784742783083","208.08903187315178"
"350704","-1.0","-1.0","-1.0","102.42917766194299","130.06755555238402","148.62784742783083","208.08903187315178"
"350705","-1.0","-1.0","-1.0","102.42917766194299","130.06755555238402","148.62784742783083","208.08903187315178"
"350828","-1.0","-1.0","-1.0","102.42917766194299","130.06755555238402","136.9008653809569","208.08903187315178"
"350828","-1.0","-1.0","-1.0","102.42917766194299","130.06755555238402","136.9008653809569","208.08903187315178"
"350899","-1.0","-1.0","-1.0","104.40449858759207","130.06755555238402","136.9008653809569","208.08903187315178"
"350902","-1.0","-1.0","-1.0","104.40449858759207","130.06755555238402","136.9008653809569","208.08903187315178"
"350902","-1.0","-1.0","-1.0","104.40449858759207","130.06755555238402","136.9008653809569","193.5475777501498"
"350929","-1.0","-1.0","-1.0","104.40449858759207","130.06755555238402","136.9008653809569","193.5475777501498"
